Game,Score,Mean Score
203,0,0.06896551724137931
204,0,0.06862745098039216
205,1,0.07317073170731707
206,0,0.07281553398058252
207,0,0.07246376811594203
208,0,0.07211538461538461
209,0,0.07177033492822966
210,0,0.07142857142857142
211,0,0.07109004739336493
212,0,0.07075471698113207
213,0,0.07042253521126761
214,0,0.07009345794392523
215,0,0.06976744186046512
216,0,0.06944444444444445
217,0,0.06912442396313365
218,0,0.06880733944954129
219,0,0.0684931506849315
220,0,0.06818181818181818
221,0,0.06787330316742081
222,0,0.06756756756756757
223,0,0.06726457399103139
224,0,0.06696428571428571
225,0,0.06666666666666667
226,0,0.06637168141592921
227,0,0.06607929515418502
228,0,0.06578947368421052
229,0,0.06550218340611354
230,0,0.06521739130434782
231,0,0.06493506493506493
232,0,0.06465517241379311
233,1,0.06866952789699571
234,0,0.06837606837606838
235,0,0.06808510638297872
236,1,0.07203389830508475
237,0,0.07172995780590717
238,0,0.07142857142857142
239,0,0.07112970711297072
240,1,0.075
241,1,0.07883817427385892
242,2,0.08677685950413223
243,0,0.08641975308641975
244,1,0.09016393442622951
245,0,0.08979591836734693
246,0,0.08943089430894309
247,0,0.08906882591093117
248,0,0.08870967741935484
249,0,0.08835341365461848
250,0,0.088
251,0,0.08764940239043825
252,0,0.0873015873015873
253,0,0.08695652173913043
254,0,0.08661417322834646
255,0,0.08627450980392157
256,0,0.0859375
257,0,0.08560311284046693
258,0,0.08527131782945736
259,0,0.08494208494208494
260,1,0.08846153846153847
261,0,0.08812260536398467
262,0,0.08778625954198473
263,0,0.08745247148288973
264,0,0.08712121212121213
265,0,0.08679245283018867
266,0,0.08646616541353383
267,0,0.08614232209737828
268,0,0.08582089552238806
269,0,0.08550185873605948
270,0,0.08518518518518518
271,0,0.08487084870848709
272,0,0.08455882352941177
273,0,0.08424908424908426
274,0,0.08394160583941605
275,0,0.08363636363636363
276,0,0.08333333333333333
277,0,0.08303249097472924
278,6,0.10431654676258993
279,4,0.11827956989247312
280,0,0.11785714285714285
281,0,0.11743772241992882
282,6,0.13829787234042554
283,7,0.1625441696113074
284,10,0.19718309859154928
285,3,0.20701754385964913
286,0,0.2062937062937063
287,1,0.20905923344947736
288,4,0.2222222222222222
289,4,0.23529411764705882
290,4,0.2482758620689655
291,0,0.24742268041237114
292,0,0.2465753424657534
293,13,0.2901023890784983
294,7,0.3129251700680272
295,1,0.3152542372881356
296,1,0.31756756756756754
297,22,0.39057239057239057
298,4,0.40268456375838924
299,1,0.40468227424749165
300,1,0.4066666666666667
301,1,0.40863787375415284
302,3,0.41721854304635764
303,0,0.4158415841584158
304,0,0.4144736842105263
305,0,0.4131147540983607
306,0,0.4117647058823529
307,0,0.41042345276872966
308,2,0.4155844155844156
309,0,0.41423948220064727
310,0,0.4129032258064516
311,0,0.4115755627009646
312,0,0.41025641025641024
313,0,0.40894568690095845
314,0,0.40764331210191085
315,0,0.40634920634920635
316,1,0.40822784810126583
317,0,0.4069400630914827
318,1,0.4088050314465409
319,1,0.4106583072100313
320,0,0.409375
321,0,0.40809968847352024
322,0,0.40683229813664595
323,0,0.4055727554179567
324,0,0.404320987654321
325,0,0.40307692307692305
326,0,0.401840490797546
327,0,0.40061162079510704
328,0,0.39939024390243905
329,1,0.4012158054711246
330,0,0.4
331,1,0.40181268882175225
332,0,0.4006024096385542
333,0,0.3993993993993994
334,0,0.39820359281437123
335,0,0.3970149253731343
336,0,0.3958333333333333
337,0,0.39465875370919884
338,0,0.39349112426035504
339,0,0.39233038348082594
340,0,0.3911764705882353
341,0,0.39002932551319647
342,0,0.3888888888888889
343,4,0.39941690962099125
344,0,0.39825581395348836
345,0,0.39710144927536234
346,2,0.40173410404624277
347,0,0.40057636887608067
348,0,0.3994252873563218
349,1,0.40114613180515757
350,2,0.4057142857142857
351,1,0.4074074074074074
352,0,0.40625
353,1,0.40793201133144474
354,0,0.4067796610169492
355,0,0.4056338028169014
356,1,0.40730337078651685
357,1,0.40896358543417366
358,2,0.4134078212290503
359,1,0.415041782729805
360,1,0.4166666666666667
361,0,0.4155124653739612
362,1,0.4171270718232044
363,0,0.41597796143250687
364,1,0.4175824175824176
365,1,0.4191780821917808
366,0,0.4180327868852459
367,1,0.4196185286103542
368,0,0.41847826086956524
369,1,0.42005420054200543
370,0,0.4189189189189189
371,0,0.41778975741239893
372,0,0.4166666666666667
373,0,0.4155495978552279
374,0,0.4144385026737968
375,0,0.41333333333333333
376,0,0.4122340425531915
377,0,0.41114058355437666
378,1,0.4126984126984127
379,0,0.41160949868073876
380,0,0.4105263157894737
381,0,0.4094488188976378
382,0,0.4083769633507853
383,1,0.40992167101827676
384,0,0.4088541666666667
385,1,0.4103896103896104
386,0,0.40932642487046633
387,0,0.4082687338501292
388,0,0.4072164948453608
389,0,0.40616966580976865
390,0,0.40512820512820513
391,0,0.4040920716112532
392,1,0.40561224489795916
393,1,0.4071246819338422
394,0,0.40609137055837563
395,0,0.4050632911392405
396,0,0.40404040404040403
397,0,0.40302267002518893
398,0,0.4020100502512563
399,0,0.40100250626566414
400,0,0.4
401,0,0.39900249376558605
402,1,0.40049751243781095
403,0,0.39950372208436724
404,0,0.39851485148514854
405,1,0.4
406,0,0.39901477832512317
407,0,0.39803439803439805
408,0,0.39705882352941174
409,0,0.3960880195599022
410,0,0.3951219512195122
411,1,0.39659367396593675
412,1,0.39805825242718446
413,0,0.39709443099273606
414,0,0.3961352657004831
415,0,0.39518072289156625
416,0,0.3942307692307692
417,0,0.3932853717026379
418,0,0.3923444976076555
419,0,0.3914081145584726
420,0,0.3904761904761905
421,0,0.38954869358669836
422,0,0.3886255924170616
423,1,0.3900709219858156
424,0,0.3891509433962264
425,0,0.38823529411764707
426,0,0.3873239436619718
427,0,0.3864168618266979
428,0,0.3855140186915888
429,0,0.38461538461538464
430,0,0.38372093023255816
431,0,0.382830626450116
432,0,0.3819444444444444
433,0,0.3810623556581986
434,0,0.38018433179723504
435,0,0.3793103448275862
436,0,0.37844036697247707
437,0,0.37757437070938216
438,0,0.3767123287671233
439,0,0.37585421412300685
440,0,0.375
441,0,0.3741496598639456
442,0,0.3733031674208145
443,0,0.3724604966139955
444,0,0.3716216216216216
445,0,0.3707865168539326
446,0,0.36995515695067266
447,0,0.3691275167785235
448,0,0.36830357142857145
449,0,0.3674832962138085
450,0,0.36666666666666664
451,0,0.36585365853658536
452,0,0.36504424778761063
453,0,0.36423841059602646
454,1,0.3656387665198238
455,0,0.3648351648351648
456,1,0.36622807017543857
457,1,0.3676148796498906
458,0,0.36681222707423583
459,0,0.3660130718954248
460,0,0.3652173913043478
461,0,0.3644251626898048
462,0,0.36363636363636365
463,0,0.36285097192224625
464,2,0.36637931034482757
465,2,0.36989247311827955
466,0,0.36909871244635195
467,0,0.3683083511777302
468,0,0.36752136752136755
469,0,0.36673773987206826
470,1,0.3680851063829787
471,0,0.3673036093418259
472,0,0.3665254237288136
473,0,0.3657505285412262
474,2,0.3691983122362869
475,0,0.3684210526315789
476,0,0.36764705882352944
477,0,0.3668763102725367
478,0,0.36610878661087864
479,0,0.3653444676409186
480,0,0.3645833333333333
481,0,0.36382536382536385
482,0,0.3630705394190871
483,0,0.36231884057971014
484,0,0.3615702479338843
485,2,0.3649484536082474
486,0,0.36419753086419754
487,0,0.36344969199178645
488,0,0.36270491803278687
489,0,0.3619631901840491
490,0,0.36122448979591837
491,0,0.3604887983706721
492,0,0.3597560975609756
493,0,0.359026369168357
494,0,0.3582995951417004
495,0,0.3575757575757576
496,0,0.35685483870967744
497,0,0.3561368209255533
498,0,0.35542168674698793
499,0,0.35470941883767537
500,0,0.354
