Game,Score,Mean Score
90,0,0.12222222222222222
91,0,0.12087912087912088
92,0,0.11956521739130435
93,0,0.11827956989247312
94,0,0.11702127659574468
95,0,0.11578947368421053
96,0,0.11458333333333333
97,0,0.1134020618556701
98,0,0.11224489795918367
99,0,0.1111111111111111
100,0,0.11
101,0,0.10891089108910891
102,0,0.10784313725490197
103,0,0.10679611650485436
104,0,0.10576923076923077
105,0,0.10476190476190476
106,0,0.10377358490566038
107,0,0.102803738317757
108,0,0.10185185185185185
109,0,0.10091743119266056
110,0,0.1
111,0,0.0990990990990991
112,0,0.09821428571428571
113,0,0.09734513274336283
114,0,0.09649122807017543
115,0,0.09565217391304348
116,0,0.09482758620689655
117,0,0.09401709401709402
118,2,0.11016949152542373
119,1,0.11764705882352941
120,0,0.11666666666666667
121,0,0.11570247933884298
122,0,0.11475409836065574
123,0,0.11382113821138211
124,0,0.11290322580645161
125,0,0.112
126,0,0.1111111111111111
127,0,0.11023622047244094
128,0,0.109375
129,0,0.10852713178294573
130,0,0.1076923076923077
131,0,0.10687022900763359
132,0,0.10606060606060606
133,0,0.10526315789473684
134,0,0.1044776119402985
135,0,0.1037037037037037
136,0,0.10294117647058823
137,0,0.10218978102189781
138,0,0.10144927536231885
139,0,0.10071942446043165
140,0,0.1
141,0,0.09929078014184398
142,1,0.1056338028169014
143,1,0.11188811188811189
144,0,0.1111111111111111
145,0,0.1103448275862069
146,0,0.1095890410958904
147,0,0.10884353741496598
148,0,0.10810810810810811
149,0,0.10738255033557047
150,0,0.10666666666666667
151,0,0.10596026490066225
152,0,0.10526315789473684
153,0,0.10457516339869281
154,0,0.1038961038961039
155,0,0.1032258064516129
156,0,0.10256410256410256
157,0,0.10191082802547771
158,0,0.10126582278481013
159,0,0.10062893081761007
160,2,0.1125
161,0,0.11180124223602485
162,0,0.1111111111111111
163,1,0.1165644171779141
164,1,0.12195121951219512
165,1,0.12727272727272726
166,0,0.12650602409638553
167,0,0.12574850299401197
168,0,0.125
169,0,0.1242603550295858
170,1,0.12941176470588237
171,0,0.1286549707602339
172,0,0.12790697674418605
173,0,0.12716763005780346
174,0,0.12643678160919541
175,0,0.12571428571428572
176,0,0.125
177,0,0.12429378531073447
178,0,0.12359550561797752
179,0,0.12290502793296089
180,0,0.12222222222222222
181,0,0.12154696132596685
182,0,0.12087912087912088
183,0,0.12021857923497267
184,0,0.11956521739130435
185,0,0.11891891891891893
186,0,0.11827956989247312
187,0,0.11764705882352941
188,0,0.11702127659574468
189,0,0.1164021164021164
190,0,0.11578947368421053
191,0,0.11518324607329843
192,0,0.11458333333333333
193,0,0.11398963730569948
194,0,0.1134020618556701
195,0,0.11282051282051282
196,0,0.11224489795918367
197,1,0.116751269035533
198,0,0.11616161616161616
199,0,0.11557788944723618
200,0,0.115
201,0,0.11442786069651742
202,0,0.11386138613861387
203,0,0.11330049261083744
204,0,0.11274509803921569
205,0,0.11219512195121951
206,0,0.11165048543689321
207,0,0.1111111111111111
208,0,0.11057692307692307
209,0,0.11004784688995216
210,0,0.10952380952380952
211,0,0.10900473933649289
212,0,0.10849056603773585
213,0,0.107981220657277
214,0,0.10747663551401869
215,0,0.10697674418604651
216,0,0.10648148148148148
217,0,0.10599078341013825
218,1,0.11009174311926606
219,0,0.1095890410958904
220,0,0.10909090909090909
221,0,0.1085972850678733
222,0,0.10810810810810811
223,0,0.10762331838565023
224,0,0.10714285714285714
225,0,0.10666666666666667
226,0,0.10619469026548672
227,0,0.10572687224669604
228,0,0.10526315789473684
229,0,0.10480349344978165
230,0,0.10434782608695652
231,0,0.1038961038961039
232,0,0.10344827586206896
233,0,0.10300429184549356
234,0,0.10256410256410256
235,0,0.10212765957446808
236,0,0.1016949152542373
237,0,0.10126582278481013
238,0,0.10084033613445378
239,0,0.100418410041841
240,0,0.1
241,0,0.0995850622406639
242,0,0.09917355371900827
243,0,0.09876543209876543
244,0,0.09836065573770492
245,0,0.09795918367346938
246,0,0.0975609756097561
247,0,0.09716599190283401
248,0,0.0967741935483871
249,0,0.0963855421686747
250,0,0.096
251,0,0.09561752988047809
252,0,0.09523809523809523
253,0,0.09486166007905138
254,0,0.09448818897637795
255,0,0.09411764705882353
256,0,0.09375
257,0,0.0933852140077821
258,0,0.09302325581395349
259,0,0.09266409266409266
260,0,0.09230769230769231
261,0,0.09195402298850575
262,0,0.0916030534351145
263,0,0.09125475285171103
264,0,0.09090909090909091
265,0,0.09056603773584905
266,0,0.09022556390977443
267,0,0.0898876404494382
268,0,0.08955223880597014
269,0,0.08921933085501858
270,0,0.08888888888888889
271,0,0.08856088560885608
272,0,0.08823529411764706
273,0,0.08791208791208792
274,0,0.08759124087591241
275,0,0.08727272727272728
276,0,0.08695652173913043
277,0,0.08664259927797834
278,0,0.08633093525179857
279,0,0.08602150537634409
280,0,0.08571428571428572
281,0,0.08540925266903915
282,0,0.0851063829787234
283,0,0.08480565371024736
284,0,0.08450704225352113
285,0,0.08421052631578947
286,0,0.08391608391608392
287,0,0.08362369337979095
288,0,0.08333333333333333
289,0,0.08304498269896193
290,0,0.08275862068965517
291,0,0.08247422680412371
292,0,0.0821917808219178
293,0,0.08191126279863481
294,0,0.08163265306122448
295,0,0.08135593220338982
296,0,0.08108108108108109
297,0,0.08080808080808081
298,0,0.08053691275167785
299,0,0.0802675585284281
300,0,0.08
301,0,0.07973421926910298
302,0,0.07947019867549669
303,0,0.07920792079207921
304,0,0.07894736842105263
305,0,0.07868852459016394
306,0,0.0784313725490196
307,0,0.0781758957654723
308,0,0.07792207792207792
309,0,0.07766990291262135
310,0,0.07741935483870968
311,0,0.07717041800643087
312,0,0.07692307692307693
313,0,0.07667731629392971
314,0,0.07643312101910828
315,0,0.0761904761904762
316,0,0.0759493670886076
317,0,0.07570977917981073
318,0,0.07547169811320754
319,0,0.07523510971786834
320,0,0.075
321,0,0.07476635514018691
322,0,0.07453416149068323
323,0,0.07430340557275542
324,0,0.07407407407407407
325,0,0.07384615384615385
326,0,0.0736196319018405
327,0,0.07339449541284404
328,0,0.07317073170731707
329,0,0.0729483282674772
330,0,0.07272727272727272
331,0,0.07250755287009064
332,0,0.07228915662650602
333,0,0.07207207207207207
334,0,0.0718562874251497
335,0,0.07164179104477612
336,0,0.07142857142857142
337,0,0.0712166172106825
338,0,0.07100591715976332
339,0,0.07079646017699115
340,0,0.07058823529411765
341,0,0.07038123167155426
342,0,0.07017543859649122
343,0,0.06997084548104957
344,0,0.06976744186046512
345,0,0.06956521739130435
346,0,0.06936416184971098
347,0,0.069164265129683
348,0,0.06896551724137931
349,0,0.06876790830945559
350,0,0.06857142857142857
351,0,0.06837606837606838
352,0,0.06818181818181818
353,0,0.0679886685552408
354,0,0.06779661016949153
355,0,0.0676056338028169
356,0,0.06741573033707865
357,0,0.06722689075630252
358,0,0.0670391061452514
359,0,0.06685236768802229
360,0,0.06666666666666667
361,0,0.0664819944598338
362,0,0.06629834254143646
363,0,0.06611570247933884
364,0,0.06593406593406594
365,0,0.06575342465753424
366,0,0.06557377049180328
367,0,0.0653950953678474
368,0,0.06521739130434782
369,0,0.06504065040650407
370,0,0.06486486486486487
371,0,0.0646900269541779
372,0,0.06451612903225806
373,0,0.064343163538874
374,0,0.06417112299465241
375,0,0.064
376,0,0.06382978723404255
377,0,0.0636604774535809
378,0,0.06349206349206349
379,0,0.0633245382585752
380,0,0.06315789473684211
381,0,0.06299212598425197
382,0,0.06282722513089005
383,0,0.06266318537859007
384,0,0.0625
385,0,0.06233766233766234
386,0,0.06217616580310881
387,0,0.06201550387596899
388,0,0.061855670103092786
389,0,0.061696658097686374
390,0,0.06153846153846154
391,0,0.061381074168797956
392,0,0.061224489795918366
393,0,0.061068702290076333
394,0,0.06091370558375635
395,0,0.060759493670886074
396,0,0.06060606060606061
397,0,0.060453400503778336
398,0,0.06030150753768844
399,0,0.06015037593984962
400,0,0.06
401,0,0.059850374064837904
402,0,0.05970149253731343
403,0,0.05955334987593052
404,0,0.0594059405940594
405,0,0.05925925925925926
406,0,0.059113300492610835
407,0,0.05896805896805897
408,0,0.058823529411764705
409,0,0.05867970660146699
410,0,0.05853658536585366
411,0,0.058394160583941604
412,0,0.05825242718446602
413,0,0.05811138014527845
414,0,0.057971014492753624
415,0,0.05783132530120482
416,0,0.057692307692307696
417,0,0.05755395683453238
418,0,0.05741626794258373
419,0,0.057279236276849645
420,0,0.05714285714285714
421,0,0.057007125890736345
422,0,0.05687203791469194
423,0,0.05673758865248227
424,0,0.05660377358490566
425,0,0.05647058823529412
426,0,0.056338028169014086
427,0,0.05620608899297424
428,0,0.056074766355140186
429,0,0.055944055944055944
430,0,0.05581395348837209
431,0,0.05568445475638051
432,0,0.05555555555555555
433,0,0.05542725173210162
434,0,0.055299539170506916
435,0,0.05517241379310345
436,0,0.05504587155963303
437,0,0.05491990846681922
438,0,0.0547945205479452
439,0,0.05466970387243736
440,0,0.05454545454545454
441,0,0.05442176870748299
442,0,0.05429864253393665
443,0,0.05417607223476298
444,0,0.05405405405405406
445,0,0.05393258426966292
446,0,0.053811659192825115
447,0,0.053691275167785234
448,0,0.05357142857142857
449,0,0.053452115812917596
450,0,0.05333333333333334
451,0,0.05321507760532151
452,0,0.05309734513274336
453,0,0.052980132450331126
454,0,0.05286343612334802
455,0,0.05274725274725275
456,0,0.05263157894736842
457,0,0.0525164113785558
458,0,0.05240174672489083
459,0,0.05228758169934641
460,0,0.05217391304347826
461,0,0.052060737527114966
462,0,0.05194805194805195
463,0,0.05183585313174946
464,0,0.05172413793103448
465,0,0.05161290322580645
466,0,0.05150214592274678
467,0,0.05139186295503212
468,0,0.05128205128205128
469,0,0.0511727078891258
470,0,0.05106382978723404
471,0,0.050955414012738856
472,0,0.05084745762711865
473,0,0.0507399577167019
474,0,0.05063291139240506
475,1,0.05263157894736842
476,0,0.052521008403361345
477,0,0.05241090146750524
478,0,0.05230125523012552
479,0,0.05219206680584551
480,0,0.052083333333333336
481,0,0.05197505197505198
482,0,0.05186721991701245
483,0,0.051759834368530024
484,0,0.05165289256198347
485,0,0.05154639175257732
486,0,0.051440329218107
487,0,0.0513347022587269
488,0,0.05122950819672131
489,0,0.05112474437627812
490,0,0.05102040816326531
491,0,0.05091649694501019
492,0,0.0508130081300813
493,0,0.05070993914807302
494,0,0.05060728744939271
495,0,0.050505050505050504
496,0,0.05040322580645161
497,0,0.05030181086519115
498,0,0.050200803212851405
499,0,0.050100200400801605
500,0,0.05
